id,title,levelLimit,type,totalTimes,timeLimit,rewardExp,rewardMoney,rewardPop,rewardItemIds,rewardItemCounts,isDaily,sysOpId,desc,toTaskNpcID,tutorType,tutorInitFuns,tutorInitSubFuns,tutorFunction,tutorSubFunction,showOrHideFuns,tutorMapId,openTeleporterIds,isTutor,tutorTaskTab,isShowAutoFight,recommendFunction,instanceTutorFunction,destMapId,tutorInitUpFuns,tutorItemId
110707,地府6,107,1,1,0,8560,12840,0,0,0,0,0,通关1次地府6,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2891,10|8|20|11,
110708,地府6,107,1,4,0,42800,64200,0,0,0,0,0,通关4次地府6,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2891,10|8|20|11,
110709,地府6,107,1,7,0,74900,112350,0,0,0,0,0,通关7次地府6,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2891,10|8|20|11,
110710,地府6,107,1,12,0,128400,192600,0,0,0,0,0,通关12次地府6,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2891,10|8|20|11,
110801,对话,108,2,0,0,2160,3240,0,0,0,0,0,与赤脚仙对话,9,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,,10|8|20|11,
110802,地府7,108,1,1,0,8640,12960,0,0,0,0,0,通关1次地府7,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2901,10|8|20|11,
110803,地府7,108,1,4,0,43200,64800,0,0,0,0,0,通关4次地府7,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2901,10|8|20|11,
110804,地府7,108,1,7,0,75600,113400,0,0,0,0,0,通关7次地府7,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2901,10|8|20|11,
110805,地府7,108,1,12,0,129600,194400,0,0,0,0,0,通关12次地府7,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2901,10|8|20|11,
110806,对话,108,2,0,0,2160,3240,0,0,0,0,0,与赤脚仙对话,9,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,,10|8|20|11,
110807,地府8,108,1,1,0,8640,12960,0,0,0,0,0,通关1次地府8,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2911,10|8|20|11,
110808,地府8,108,1,4,0,43200,64800,0,0,0,0,0,通关4次地府8,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2911,10|8|20|11,
110809,地府8,108,1,7,0,75600,113400,0,0,0,0,0,通关7次地府8,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2911,10|8|20|11,
110810,地府8,108,1,12,0,129600,194400,0,0,0,0,0,通关12次地府8,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2911,10|8|20|11,
110901,对话,109,2,0,0,2180,3270,0,0,0,0,0,与赤脚仙对话,9,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,,10|8|20|11,
110902,地府9,109,1,1,0,8720,13080,0,0,0,0,0,通关1次地府9,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2921,10|8|20|11,
110903,地府9,109,1,4,0,43600,65400,0,0,0,0,0,通关4次地府9,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2921,10|8|20|11,
110904,地府9,109,1,7,0,76300,114450,0,0,0,0,0,通关7次地府9,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2921,10|8|20|11,
110905,地府9,109,1,12,0,130800,196200,0,0,0,0,0,通关12次地府9,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2921,10|8|20|11,
110906,对话,109,2,0,0,2180,3270,0,0,0,0,0,与赤脚仙对话,9,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,,10|8|20|11,
110907,地府10,109,1,1,0,8720,13080,0,0,0,0,0,通关1次地府10,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2931,10|8|20|11,
110908,地府10,109,1,4,0,43600,65400,0,0,0,0,0,通关4次地府10,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2931,10|8|20|11,
110909,地府10,109,1,7,0,76300,114450,0,0,0,0,0,通关7次地府10,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2931,10|8|20|11,
110910,地府10,109,1,12,0,130800,196200,0,0,0,0,0,通关12次地府10,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2931,10|8|20|11,
111001,对话,110,2,0,0,2200,3300,0,0,0,0,0,与赤脚仙对话,9,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,,10|8|20|11,
111002,天梯1,110,1,1,0,8800,13200,0,0,0,0,0,通关1次天梯1,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2941,10|8|20|11,
111003,天梯1,110,1,4,0,44000,66000,0,0,0,0,0,通关4次天梯1,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2941,10|8|20|11,
111004,天梯1,110,1,7,0,77000,115500,0,0,0,0,0,通关7次天梯1,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2941,10|8|20|11,
111005,天梯1,110,1,12,0,132000,198000,0,0,0,0,0,通关12次天梯1,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2941,10|8|20|11,
111006,对话,110,2,0,0,2200,3300,0,0,0,0,0,与赤脚仙对话,9,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,,10|8|20|11,
111007,天梯2,110,1,1,0,8800,13200,0,0,0,0,0,通关1次天梯2,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2951,10|8|20|11,
111008,天梯2,110,1,4,0,44000,66000,0,0,0,0,0,通关4次天梯2,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2951,10|8|20|11,
111009,天梯2,110,1,7,0,77000,115500,0,0,0,0,0,通关7次天梯2,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2951,10|8|20|11,
111010,天梯2,110,1,12,0,132000,198000,0,0,0,0,0,通关12次天梯2,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2951,10|8|20|11,
111101,对话,111,2,0,0,2220,3330,0,0,0,0,0,与赤脚仙对话,9,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,,10|8|20|11,
111102,天梯3,111,1,1,0,8880,13320,0,0,0,0,0,通关1次天梯3,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2961,10|8|20|11,
111103,天梯3,111,1,4,0,44400,66600,0,0,0,0,0,通关4次天梯3,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2961,10|8|20|11,
111104,天梯3,111,1,7,0,77700,116550,0,0,0,0,0,通关7次天梯3,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2961,10|8|20|11,
111105,天梯3,111,1,12,0,133200,199800,0,0,0,0,0,通关12次天梯3,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2961,10|8|20|11,
111106,对话,111,2,0,0,2220,3330,0,0,0,0,0,与赤脚仙对话,9,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,,10|8|20|11,
111107,天梯4,111,1,1,0,8880,13320,0,0,0,0,0,通关1次天梯4,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2971,10|8|20|11,
111108,天梯4,111,1,4,0,44400,66600,0,0,0,0,0,通关4次天梯4,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2971,10|8|20|11,
111109,天梯4,111,1,7,0,77700,116550,0,0,0,0,0,通关7次天梯4,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2971,10|8|20|11,
111110,天梯4,111,1,12,0,133200,199800,0,0,0,0,0,通关12次天梯4,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2971,10|8|20|11,
111201,对话,112,2,0,0,2240,3360,0,0,0,0,0,与赤脚仙对话,9,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,,10|8|20|11,
111202,天梯5,112,1,1,0,8960,13440,0,0,0,0,0,通关1次天梯5,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2981,10|8|20|11,
111203,天梯5,112,1,4,0,44800,67200,0,0,0,0,0,通关4次天梯5,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2981,10|8|20|11,
111204,天梯5,112,1,7,0,78400,117600,0,0,0,0,0,通关7次天梯5,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2981,10|8|20|11,
111205,天梯5,112,1,12,0,134400,201600,0,0,0,0,0,通关12次天梯5,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2981,10|8|20|11,
111206,对话,112,2,0,0,2240,3360,0,0,0,0,0,与赤脚仙对话,9,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,,10|8|20|11,
111207,天梯6,112,1,1,0,8960,13440,0,0,0,0,0,通关1次天梯6,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2991,10|8|20|11,
111208,天梯6,112,1,4,0,44800,67200,0,0,0,0,0,通关4次天梯6,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2991,10|8|20|11,
111209,天梯6,112,1,7,0,78400,117600,0,0,0,0,0,通关7次天梯6,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2991,10|8|20|11,
111210,天梯6,112,1,12,0,134400,201600,0,0,0,0,0,通关12次天梯6,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-2991,10|8|20|11,
111301,对话,113,2,0,0,2260,3390,0,0,0,0,0,与赤脚仙对话,9,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,,10|8|20|11,
111302,天梯7,113,1,1,0,9040,13560,0,0,0,0,0,通关1次天梯7,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3001,10|8|20|11,
111303,天梯7,113,1,4,0,45200,67800,0,0,0,0,0,通关4次天梯7,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3001,10|8|20|11,
111304,天梯7,113,1,7,0,79100,118650,0,0,0,0,0,通关7次天梯7,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3001,10|8|20|11,
111305,天梯7,113,1,12,0,135600,203400,0,0,0,0,0,通关12次天梯7,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3001,10|8|20|11,
111306,对话,113,2,0,0,2260,3390,0,0,0,0,0,与赤脚仙对话,9,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,,10|8|20|11,
